16133,13,1,0,14,1,3
16134,4,0,0,4,0,3
16135,1,0,0,1,0,2
16136,6,0,0,6,1,4
16137,4,0,0,4,1,3
16139,2,0,0,2,0,2
16141,8,0,0,8,4,1
16143,8,0,0,8,0,4
16145,12,0,0,12,2,4
16146,2,0,0,2,0,0
16147,8,0,0,8,0,2
16148,3,0,0,3,1,2
16149,12,1,0,13,4,4
16150,11,0,0,11,2,3
16151,1,0,0,1,0,3
16152,6,1,0,7,2,3
16153,7,0,0,7,0,3
16154,11,0,0,11,2,4
16155,8,1,0,9,0,2
16157,11,0,0,11,2,3
16158,7,0,0,7,2,3
16161,18,2,0,20,1,4
16163,8,1,0,9,1,3
16164,1,0,0,1,0,2
16166,10,0,0,10,3,3
16167,7,0,0,7,1,3
16168,5,0,0,5,2,2
16169,7,0,0,7,3,3
16170,2,0,0,2,0,0
16172,10,0,0,10,1,3
16174,2,0,0,2,1,2
16175,4,1,0,5,2,2
16176,5,0,0,5,5,2
16177,7,1,0,8,0,2
16180,12,0,0,12,1,3
16181,14,0,0,14,3,4
16183,6,0,0,6,0,4
16184,4,0,0,4,2,2
16186,5,2,0,7,1,3
16187,2,0,0,2,0,2
16188,4,1,0,5,2,2
16189,11,1,0,12,0,3
16190,15,0,0,15,0,4
16192,2,0,0,2,1,2
16193,9,0,0,9,2,3
16196,10,0,0,10,1,4
16197,8,0,0,8,2,3
16198,6,0,0,6,3,4
16199,10,1,0,11,1,3
16200,5,0,0,5,1,2
16202,8,0,0,8,4,3
16203,14,0,0,14,3,3
16205,1,0,0,1,0,2
16206,2,0,0,2,0,1
16207,9,0,0,9,0,3
16208,9,0,0,9,1,4
16211,6,0,0,6,0,3
16212,11,0,0,11,2,4
16214,4,0,0,4,0,0
16215,2,0,0,2,1,2
